label,text
MANIAC,C 0 8 0 4 0 D 0 8 0 2 0 4 0 6 0 2 0 2 0 8 0 8 0 4 0 4 0 D 8 D 0 C 0 0 6 4 0 6 0 C 0 2 0 8 0 6 C 6 0 D 0 4 0 4 0 6 0 K 0 0 0 2 0 1 0 0 0 6 C 8 0 4 0 0 4 0 D D 0 0 8 0 2 0 6 0 4 0 0 M 0 A 0 4 2 0 0 2 0 0 2 2 0 0 0 8 0 0 8 8 0 B 0 F 0 9 0 M 0 4 6 2 8 4 2 C 6 4 ( 0 2 ) 4 0 B B B 0 2 0 0 0 A A A 0 4 ( 0 2 ) 4 0 6 6 6 0 2 ( 0 D ) 0 4 0 8 0 2 8 0 0 0 I I I 0 2 0 0 0 3 3 3 0 2 D 2 0 8 4 6 2 6 ( 0 C ) 0 2 0 2 0 B 0 D 0 C 0 6 0 2 0 8 0 8 0 4 6 0 2 0 2 0 8 0 4 0 6 0 C 0 D 0 4 0 6 0 C D 0 8 0 0 C 0 2 0 4 6 4 0 D 0 0 2 8 4 6 2 D ( 0 4 ) 0 2 0 0 0 0 C C C 0 6 6 6 0 4 2 4 8 2 2 2 0 D D 4 0 6 6 2 0 8 0 0 0 4 6 4 0 D C 6 2 8 0 B 0 C D 2 6 4 0 A 0 D 0 4 0 6 0 C 0 8 0 B 0 2 0 I 0 6 C 0 8 0 D 4 2 4 6 0 2 0 8 4 D 2 D 0 4 0 2 6 2 C C 0 8 4 2 8 6 0 0 0 0 F 0 F 0 0 0 0 0 9 0 9 0 C 0 0 0 D 0 0 0 9 0 F 0 B 0 A D 4 
ANOTHER,6 0 0 4 0 0 0 0 8 0 0 2 0 0 0 0 6 0 0 2 0 0 0 0 8 0 0 0 4 0 0 0 2 0 8 0 4 0 6 0 4 0 B 0 2 8 4 6 2 0 2 0 8 0 4 0 6 0 3 0 4 0 1 0 8 2 6 4 8 0 8 0 2 0 A 0 4 8 2 6 4 0 4 0 8 0 2 0 8 0 9 0 8 0 7 0 2 6 4 8 2 0 2 0 6 4 8 0 8 0 B 0 2 8 4 0 4 0 6 0 2 0 3 0 2 0 1 0 8 2 8 2 6 4 6 4 8 0 7 0 2 0 6 4 2 0 0 0 2 0 B 0 2 8 2 0 6 4 6 0 8 6 8 0 2 4 2 4 6 0 0 0 2 2 2 0 8 0 0 0 8 0 4 0 6 0 0 0 6 0 0 4 8 0 0 0 0 0 0 0 2 0 8 0 4 8 2 6 4 0 0 0 0 0 4 0 8 0 0 0 2 0 0 6 4 0 0 0 8 0 0 0 4 0 8 0 4 8 2 6 4 0 2 0 6 0 2 2 8 0 2 0 6 0 4 4 8 0 0 0 2 0 3 0 4 0 1 0 6 2 6 2 8 0 2 0 8 4 6 0 4 0 6 0 2 8 4 0 6 0 2 0 4 0 2 0 6 2 6 2 6 0 0 0 6 0 3 0 8 2 6 4 8 0 7 0 6 0 2 0 4 0 7 0 6 0 9 0 2 8 4 6 2 0 2 0 0 0 B 0 6 2 8 4 6 0 B 0 2 0 A 0 2 0 6 0 2 0 4 0 8 4 6 2 8 0 0 0 B 0 2 0 6 0 4 0 8 2 6 0 6 4 2 0 8 0 7 0 8 0 9 0 2 8 2 8 4 6 4 6 2 0 0 0 2 0 6 0 4 0 0 0 6 0 8 0 2 0 0 0 2 0 4 0 6 0 0 0 6 
MANIAC,4 0 0 8 0 0 0 0 2 0 0 6 0 0 0 0 4 0 0 0 8 2 6 4 8 0 4 0 6 0 2 0 ( 8 4 ) 0 6 ( 0 6 ) 2 2 6 6 4 4 8 8 2 2 6 6 4 0 0 0 4 0 0 0 8 0 0 0 2 0 6 0 ( 4 8 ) 0 2 ( 0 2 ) 6 6 4 4 8 8 4 4 6 6 2 2 8 0 0 0 8 0 2 0 6 0 4 0 6 4 6 4 ( 8 2 ) 0 ( 6 4 0 6 ) 0 0 A 0 ( 4 6 ) 0 3 2 8 4 6 2 6 8 2 4 6 8 2 4 6 2 8 4 6 2 8 4 6 0 3 0 4 0 1 0 8 0 9 0 8 0 7 0 2 8 4 6 2 8 4 6 8 2 4 6 8 2 4 6 2 0 0 0 6 4 6 4 B 0 0 0 0 0 2 0 8 0 0 0 0 0 4 6 2 0 0 0 2 0 0 0 8 4 6 2 8 4 6 2 8 0 0 0 0 0 2 0 8 0 0 0 0 0 4 6 2 0 0 0 8 0 0 0 4 6 4 6 ( 2 8 2 8 2 8 2 8 ) 0 0 0 0 4 0 B 0 2 0 3 0 2 0 1 0 8 0 9 0 2 0 1 0 8 0 6 0 4 0 2 0 6 0 0 0 6 0 2 0 8 0 0 0 8 0 4 0 6 0 2 0 8 0 4 0 4 6 4 6 ( 2 8 2 8 ) 4 0 ( 8 4 ) 0 6 ( 0 6 ) 2 8 4 6 2 8 4 6 2 8 4 6 2 0 0 0 2 0 0 0 8 0 0 0 2 0 6 0 ( 4 8 ) 0 2 0 0 0 6 6 8 8 6 6 4 4 2 2 8 0 0 0 8 0 6 0 4 0 6 0 4 6 4 6 ( 2 8 ) 0 4 ( 0 4 ) 6 ( 0 6 ) 2 0 2 6 8 2 4 6 4 6 4 2 8 6 4 2 8 6 4 8 2 6 4 8 2 6 0 0 7 0 0 0 1 0 0 0 9 0 0 0 3 0 8 0 4 0 6 0 2 0 8 4 6 2 8 4 8 4 
ANOTHER,4 0 0 0 0 0 0 0 D 0 0 0 0 0 0 0 2 0 0 8 2 0 8 0 4 0 D 0 2 0 6 0 C 0 A 0 D 0 A 0 4 0 I 0 6 0 H 0 2 0 8 0 4 C 4 C 2 8 2 8 4 0 4 0 D 0 A 0 6 0 J 0 4 0 1 0 8 0 7 0 6 0 2 0 8 4 8 4 D 2 D 2 6 0 B 0 8 0 C 0 6 0 D 0 6 0 4 0 8 0 2 0 6 C 6 C 6 C 6 C D 4 D 4 D 4 D 0 2 0 J 0 6 0 3 0 4 0 7 0 8 0 G 0 6 0 2 0 D 2 D 2 6 C 6 C 8 0 8 0 4 0 0 6 2 0 7 0 6 0 0 0 0 0 2 0 8 0 0 0 0 0 0 4 6 0 0 0 0 0 0 0 2 0 8 0 4 D 4 D 2 0 0 0 0 0 6 0 4 0 0 0 0 0 0 D 2 0 0 0 6 0 0 0 6 0 4 0 8 2 8 C D 0 0 0 0 0 4 0 2 0 0 0 0 0 6 0 4 0 8 0 2 0 6 0 C 0 C 0 C 2 C 2 4 0 0 0 6 0 2 0 8 0 0 0 0 0 4 6 2 0 8 0 4 0 6 0 2 D 2 D 2 0 B 0 8 0 B 0 2 0 B 0 D 0 J 0 C 0 F 0 4 0 8 0 2 D 2 D 4 8 4 8 2 0 2 0 0 0 J 0 0 0 4 0 8 0 2 0 6 0 C 0 8 0 4 0 6 0 6 0 2 0 D 0 4 C 4 C 4 0 6 0 2 0 8 0 8 0 4 0 6 0 2 0 D 2 D 2 D 2 D 2 C 2 C 2 C 2 C 0 8 0 7 0 0 0 6 0 2 0 2 0 D 0 4 0 6 0 C 0 8 0 4 0 D 2 D 2 6 0 6 
MANIAC,C 0 0 2 0 0 0 0 D 0 0 2 0 0 0 0 6 0 6 C 2 4 8 2 6 0 3 0 4 0 4 0 D 0 I 0 C 0 H 0 8 0 9 0 2 0 1 0 C 8 4 D 2 6 4 D C 8 C 6 4 D 2 8 2 0 J 0 2 0 F 0 6 0 H 0 4 0 I 0 C 8 4 D 2 6 4 D C 8 C 6 4 D 2 8 0 0 B 0 2 8 2 D 4 0 4 6 2 8 4 6 C 6 C 6 8 2 8 2 4 D 4 D 2 6 2 6 4 0 7 0 6 0 3 0 D 0 J 0 C 0 F 0 D 8 6 C 2 4 6 C D 8 D 4 6 C 2 8 6 4 8 2 D 4 D C 6 0 0 0 0 0 0 0 D 0 2 0 6 0 0 4 2 0 0 0 4 0 0 0 8 2 6 C 8 2 6 C D 0 0 0 0 0 0 0 4 0 8 0 2 0 0 D 2 0 0 0 6 0 0 0 2 6 4 8 ( 4 6 4 6 4 6 4 6 ) 0 0 0 0 2 0 3 0 8 0 4 0 6 0 2 2 D 0 0 0 4 0 8 0 2 0 2 0 2 8 2 8 4 0 0 0 D 0 2 6 2 0 8 0 4 D 4 6 2 0 2 0 2 0 2 0 D 4 D 4 ( D 4 D 4 D 0 ) 0 2 0 3 0 8 0 7 0 D 0 I 0 C 0 H 0 D 8 6 C 2 4 6 C D 8 D 4 6 C 2 8 4 0 B 0 0 0 3 0 D 0 J 0 C 0 F 0 D 2 6 C 8 4 6 C D 2 D 4 6 C 8 2 0 0 B 0 2 8 2 0 D 0 D 4 6 2 8 4 6 2 6 2 8 4 8 4 D 2 D 2 6 C 6 C 8 0 0 0 8 0 0 0 4 0 0 0 4 0 0 0 6 0 0 0 6 0 0 0 2 0 6 0 4 0 8 
ANOTHER,B 0 2 0 2 0 2 0 0 0 6 0 8 6 8 0 0 0 4 0 2 4 2 4 0 4 0 6 0 6 0 6 4 2 0 2 0 2 0 2 8 6 0 6 0 6 0 6 4 8 0 8 0 8 0 8 2 6 0 6 0 6 0 6 4 2 0 2 0 2 0 2 8 6 0 6 0 6 0 6 0 4 0 4 0 4 0 2 0 2 0 8 6 4 8 2 6 0 4 2 0 8 6 0 2 0 8 4 0 2 8 0 6 0 4 2 0 8 6 2 0 2 0 8 0 8 0 4 6 0 8 2 0 4 6 0 2 0 8 4 0 2 8 0 6 0 4 2 0 8 6 2 0 2 0 8 0 8 0 4 6 0 4 0 4 0 6 2 8 0 4 0 4 0 6 2 8 0 4 0 4 0 6 2 8 0 0 0 0 0 0 0 4 0 6 0 6 0 8 2 4 0 6 0 6 0 8 2 4 0 6 0 6 0 8 2 4 0 0 0 0 0 0 0 6 0 6 0 6 0 4 0 0 4 0 0 4 0 8 0 0 8 0 0 8 0 2 0 0 2 0 0 2 0 2 0 6 0 8 0 2 0 4 0 8 0 2 0 6 0 4 0 6 0 6 0 4 0 4 0 6 2 8 4 2 8 6 0 4 2 0 2 0 2 0 2 8 6 0 6 0 6 0 6 2 8 0 8 0 8 0 8 4 6 0 6 0 6 0 6 8 2 0 2 0 2 0 2 4 8 0 8 0 8 0 2 0 2 0 2 0 6 0 6 0 4 0 4 2 8 6 2 8 0 4 6 0 8 2 0 4 0 8 2 0 6 4 0 2 0 8 6 0 2 8 4 0 4 0 6 0 6 0 8 2 0 4 6 0 2 8 0 4 0 6 2 0 8 4 0 2 0 8 6 0 2 8 4 0 4 0 2 0 2 0 8 6 0 4 0 4 0 8 2 6 0 8 0 2 4 6 0 2 0 8 4 6 0 8 2 4 0 0 0 0 0 0 0 6 0 2 0 2 0 8 4 6 0 8 0 2 4 6 0 2 0 8 4 2 0 8 6 2 0 0 0 8 4 2 0 B 
MANIAC,6 2 8 4 2 8 6 0 4 2 4 2 4 2 8 0 6 2 6 2 6 2 8 0 4 2 8 0 6 2 8 0 4 2 4 6 4 2 4 6 4 2 4 6 4 2 4 6 2 8 2 6 2 8 2 6 2 8 2 6 2 8 2 6 4 2 4 8 4 2 4 8 4 2 4 8 4 2 4 8 2 6 2 8 2 6 2 8 4 2 4 6 2 8 4 2 8 0 6 2 8 4 2 8 0 0 6 2 8 4 2 8 0 0 6 2 0 8 0 4 0 6 8 0 2 4 6 2 8 0 4 2 8 6 2 8 0 0 4 2 8 6 2 8 0 4 0 6 0 8 0 2 0 4 4 0 0 6 2 8 4 0 4 2 8 0 8 6 2 0 2 8 4 2 8 6 4 0 4 8 2 6 0 8 0 0 0 1 0 3 0 0 8 0 8 4 2 0 2 8 6 0 6 4 2 8 6 2 8 0 8 4 2 8 0 6 0 0 6 8 2 4 2 8 0 6 4 0 4 0 4 4 0 2 2 0 2 0 8 8 0 6 0 4 4 0 2 2 0 8 0 6 4 2 8 6 0 4 0 4 0 4 0 4 0 4 0 4 0 4 0 4 6 0 6 0 8 2 8 2 4 6 2 8 4 2 8 6 4 2 4 6 4 2 4 6 4 2 4 6 4 2 4 6 2 8 2 6 2 8 2 6 2 8 2 6 2 8 2 6 4 2 4 8 4 2 4 8 4 2 4 8 4 2 4 8 2 6 2 4 2 6 2 4 2 6 8 2 4 6 2 8 4 0 2 8 6 2 8 4 0 0 6 8 2 4 6 2 0 0 8 4 0 2 0 8 0 6 4 0 8 2 6 4 2 0 8 6 2 8 4 6 0 0 8 2 4 6 2 8 0 4 0 2 0 8 0 6 0 4 2 0 0 6 2 8 4 0 4 2 8 0 8 6 4 0 4 8 2 6 8 2 4 0 4 6 2 8 0 4 0 0 0 3 0 1 0 0 8 0 8 6 4 0 4 2 8 0 8 6 4 8 2 6 8 0 8 2 4 6 0 2 0 0 8 4 2 8 6 4 0 8 2 
ANOTHER,C 0 D 0 8 6 2 0 D 0 4 0 8 C 2 0 8 0 6 0 C D 4 0 8 2 6 0 4 2 C 0 6 0 6 0 4 D 2 0 8 0 8 0 4 2 C 0 6 0 6 0 4 D 2 0 8 0 8 0 4 2 C 0 6 0 6 0 8 2 C 0 6 0 6 0 2 D 4 8 0 8 0 8 0 8 0 8 0 C D 8 6 2 D 0 4 0 6 8 6 0 4 0 2 0 C 6 C 0 2 0 8 0 6 C 6 0 8 0 D 0 C 0 8 0 4 0 2 0 C 6 C 0 2 0 8 0 6 4 6 0 8 0 2 0 4 0 6 0 2 0 D 0 4 6 0 0 0 0 C 0 6 8 6 0 C D C 0 8 4 8 0 2 0 6 0 4 2 4 0 6 2 6 0 0 0 0 0 0 0 4 0 D C D 0 8 6 8 0 2 4 2 0 C 0 6 0 8 D C 0 8 4 2 0 0 0 0 0 0 0 C 0 C 0 C 0 6 4 0 D D 0 0 8 0 8 6 0 C 0 C 0 C 0 2 0 2 0 2 0 2 0 4 0 4 0 4 0 4 0 6 0 6 0 2 8 2 0 D 4 6 0 C 2 8 0 6 0 4 0 8 0 2 0 D 0 4 0 6 C 2 0 8 0 6 0 C 8 4 0 2 0 C 0 6 4 8 0 2 0 D 0 4 6 C 0 2 0 8 0 6 2 D 0 4 0 2 0 8 6 C 0 D 0 4 0 2 0 8 0 6 C D 0 4 8 2 0 B 0 8 2 4 0 6 0 M 0 8 6 2 0 D 0 4 0 2 0 8 0 6 0 C D 4 0 8 2 D 0 B 0 8 2 4 0 6 0 G 0 D 4 6 0 2 0 8 4 2 0 8 6 C 0 D 0 2 0 0 0 0 0 6 0 8 2 C 0 8 2 C 0 8 2 C 0 6 0 2 0 8 4 2 0 C 6 4 0 0 0 0 0 0 0 D 0 C 6 8 0 D C 8 0 4 2 C 0 6 4 8 0 2 D 4 0 6 C 2 0 8 0 6 C D 0 4 
MANIAC,8 4 2 0 2 4 6 0 8 6 2 0 2 6 4 0 8 0 8 0 4 2 6 0 8 0 0 0 0 0 B 0 8 0 3 0 4 6 2 0 4 0 1 0 6 0 3 0 8 0 1 0 6 4 2 0 8 0 1 0 8 0 3 0 ( 4 0 0 4 ) 0 4 0 0 0 0 ( 4 0 0 2 ) 0 6 0 6 ( 0 2 0 0 6 0 0 6 ) 0 6 0 0 0 0 ( 6 0 0 2 ) 0 4 0 4 ( 0 2 0 0 4 0 0 8 ) 0 3 0 0 0 0 ( 4 0 0 6 ) 0 1 0 6 ( 0 8 0 0 6 0 0 8 ) 0 1 0 0 0 0 ( 6 0 0 4 ) 0 3 0 4 ( 0 8 0 0 6 0 0 4 ) 0 2 0 0 0 0 ( 4 0 0 2 ) 0 6 0 8 ( 0 2 0 0 4 0 0 6 ) 0 2 0 0 0 0 ( 6 0 0 2 ) 0 4 0 8 ( 0 2 0 0 0 4 0 0 ) 4 0 ( 6 0 0 8 ) 0 4 ( 0 6 0 0 ) 6 0 ( 4 0 0 8 ) 0 6 ( 0 4 0 0 ) 2 0 ( 6 0 0 2 ) 0 4 ( 0 6 0 0 ) 2 0 ( 4 0 0 2 ) 0 6 ( 0 4 0 0 ) 4 0 ( 6 0 0 8 ) 0 4 ( 0 6 0 0 ) 6 0 ( 4 0 0 8 ) 0 6 ( 0 4 0 0 ) 2 0 ( 6 0 0 2 ) 0 4 ( 0 6 0 0 0 2 0 0 ) 4 2 4 6 0 6 4 0 6 0 0 0 6 8 4 0 2 8 4 4 0 4 6 0 4 0 0 0 4 8 6 0 2 8 6 8 0 8 6 0 2 0 0 0 6 4 8 0 6 4 2 8 0 8 4 0 6 0 0 0 8 2 4 6 2 0 B 0 8 0 2 6 4 8 2 0 2 0 8 4 6 2 8 0 6 0 2 6 4 8 2 0 4 0 2 4 6 8 2 0 8 0 2 6 4 2 2 0 8 0 2 4 6 2 2 0 6 0 8 2 4 6 2 0 B 0 2 0 8 6 2 8 B 
MANIAC,6 0 4 0 8 4 2 0 C 0 2 0 6 4 2 0 4 0 D 0 8 6 2 0 4 0 0 0 0 0 0 0 8 0 2 0 8 C 2 0 4 0 D 0 4 0 D 0 C 0 2 0 6 8 2 0 4 0 6 0 C 0 8 0 C 0 2 0 8 6 2 0 4 0 2 0 8 6 2 0 D 0 C 0 6 4 C 0 C 0 4 0 6 2 8 0 4 0 2 0 C 8 4 0 6 0 2 0 D 8 6 0 4 0 6 0 4 8 2 0 6 0 C 8 4 2 C 0 8 0 4 0 D 8 6 0 2 0 8 0 4 2 8 0 6 0 2 0 8 4 C 0 4 0 D 8 6 2 D 0 4 2 4 0 6 2 6 0 8 C 8 0 D 2 D 0 8 2 8 0 C 4 C 0 2 6 2 0 4 8 4 0 6 0 4 0 8 C 8 0 4 0 2 0 6 2 6 0 C 0 D 0 8 C 8 0 4 0 2 0 8 D 8 0 6 0 2 0 C 8 C 0 D 8 D 0 4 0 2 0 6 0 8 0 2 4 2 0 8 6 8 0 C 0 4 0 D 0 6 0 4 2 4 0 8 0 6 0 4 2 4 0 D 0 4 0 6 C 2 0 4 0 6 C D 8 2 0 6 0 8 0 D 4 2 C 0 0 6 0 4 C 2 D 0 0 8 0 2 6 4 2 0 6 0 C 0 8 0 2 0 0 C 0 2 4 D 8 0 0 2 0 4 8 C 4 0 0 6 0 4 D 8 6 0 4 0 2 0 C 0 D 6 
MANIAC,4 2 8 0 6 2 8 0 4 2 8 2 4 2 8 0 6 4 8 0 2 6 4 0 2 8 6 8 2 8 6 0 4 8 2 0 6 8 2 0 4 6 4 2 4 6 4 0 8 2 6 0 4 2 8 0 6 0 4 2 4 0 6 0 2 8 4 0 2 8 6 0 4 8 4 6 4 8 4 0 2 8 6 0 4 8 2 0 6 4 6 2 6 4 6 0 8 2 4 0 6 2 8 0 4 6 4 8 4 6 4 0 2 8 6 0 2 8 4 0 6 0 8 2 8 0 6 0 4 8 2 6 8 2 4 6 2 8 2 6 0 4 4 0 2 8 2 4 0 6 6 0 2 8 4 2 8 6 2 8 0 0 0 0 0 0 0 0 4 2 4 6 0 2 2 0 8 4 8 2 0 6 6 0 4 2 8 6 2 8 4 2 0 0 0 0 0 8 6 8 0 2 4 2 0 8 6 2 0 8 4 2 0 8 6 4 0 8 2 6 0 4 2 8 0 0 6 0 6 0 6 0 4 8 2 6 0 4 4 0 2 8 6 2 0 8 8 0 4 2 8 6 2 8 4 6 0 0 0 0 0 8 2 4 6 2 8 4 0 6 6 0 8 2 4 6 0 2 2 0 8 4 6 8 2 4 6 2 0 0 0 0 6 0 6 6 4 2 8 6 0 4 4 0 8 2 6 8 0 2 2 0 4 6 2 8 4 2 8 8 0 0 0 0 B 0 A 
MANIAC,C 2 8 2 D 2 2 0 C 6 4 D 2 8 8 0 4 D C 6 8 2 2 0 C 6 8 D 2 6 6 0 4 D 2 8 4 D D 0 C 6 8 2 C 6 6 0 4 8 2 6 4 D D 0 C 8 4 2 C 0 6 0 8 D 2 6 4 2 2 0 C 6 4 D 2 8 8 0 4 D 2 8 4 D D 0 8 6 C 2 4 8 8 0 2 D 4 6 C 2 2 0 8 6 C D 4 8 8 0 2 6 4 2 C 6 6 0 8 D 4 6 2 0 0 0 8 4 D C 6 8 2 C 6 4 8 2 0 D D 0 4 6 8 2 0 C C 0 6 8 D C 8 4 2 8 0 0 0 0 0 6 4 8 2 D 4 8 0 C C 0 6 8 2 4 0 6 6 0 2 8 4 D C 6 8 2 0 0 0 0 0 C 8 C 0 D 8 D 0 2 6 2 0 4 2 4 0 6 8 6 0 C D C 0 8 4 8 0 0 2 0 2 0 2 0 D 4 6 C 0 2 2 0 8 6 C D 0 4 4 0 6 8 2 C 6 4 D 2 0 0 0 0 0 8 4 2 C 6 8 D 0 C C 0 8 4 2 C 0 6 6 0 4 8 2 D 4 6 C 2 0 0 8 0 6 4 6 4 8 2 D 4 0 6 6 0 C 2 8 6 0 C C 0 D 4 8 2 6 4 2 C 0 0 6 0 4 D C 
ANOTHER,4 0 2 0 8 0 6 0 6 0 2 0 8 0 4 0 4 0 6 0 2 0 8 0 4 0 2 0 8 6 0 4 0 4 0 8 2 0 0 6 0 6 0 8 2 4 0 8 0 8 0 2 6 0 0 4 0 4 0 2 8 6 0 2 0 2 0 8 4 0 0 6 0 6 0 8 2 4 0 6 0 6 0 2 8 0 0 4 0 4 0 2 8 6 0 4 0 4 0 0 2 0 0 8 0 8 0 0 6 0 0 4 0 4 0 0 8 0 0 2 0 2 0 0 6 0 0 8 0 8 0 0 2 0 0 4 0 4 0 0 6 0 0 2 0 2 0 8 0 8 0 4 0 2 0 8 0 6 0 2 8 2 0 6 0 6 0 4 2 4 0 8 0 8 0 2 6 2 0 8 0 8 0 4 2 4 0 6 0 2 0 8 4 8 0 2 0 2 0 6 8 6 0 4 0 4 0 8 2 8 0 4 0 4 0 6 2 6 0 8 0 8 0 2 0 4 0 8 8 2 0 6 0 4 0 2 2 8 0 6 0 2 0 8 8 4 0 6 0 8 0 2 2 4 0 8 0 2 0 6 6 4 0 8 0 2 0 6 6 8 0 2 0 4 0 8 8 2 0 6 0 4 0 2 2 0 0 6 0 6 0 8 2 8 0 0 0 4 0 6 2 6 0 4 0 4 0 2 8 2 0 0 0 6 0 4 2 4 0 6 0 2 0 8 4 8 0 0 0 6 0 8 2 8 0 6 0 4 0 8 2 8 0 0 0 4 0 2 8 2 0 4 0 6 0 2 8 4 0 2 8 6 0 2 0 8 0 4 0 2 0 8 6 2 0 8 4 2 0 8 0 6 0 2 0 8 0 4 2 8 0 6 2 8 0 4 6 2 0 8 0 4 0 2 8 6 0 4 0 8 0 2 0 6 0 4 0 0 0 0 0 0 0 0 0 2 
ANOTHER,4 0 2 0 C 0 6 0 8 0 2 0 C 0 6 0 4 0 8 0 2 0 D 0 4 0 2 0 8 6 0 C 0 C 0 8 2 0 0 D 0 D 0 8 2 C 0 6 0 6 0 4 D 0 0 C 0 C 0 6 8 2 0 C 0 C 0 6 4 0 0 D 0 D 0 C 6 8 0 2 0 2 0 C 6 0 0 4 0 4 0 8 2 D 0 4 0 4 0 0 2 0 0 C 0 C 0 0 6 0 0 8 0 8 0 0 D 0 0 2 0 2 0 0 8 0 0 4 0 4 0 0 D 0 0 C 0 C 0 0 6 0 0 8 0 8 0 2 0 2 0 C 0 6 0 2 0 8 0 4 2 4 0 6 0 6 0 C D C 0 8 0 8 0 4 D 4 0 2 0 2 0 C 6 C 0 D 0 4 0 8 2 8 0 D 0 D 0 4 6 4 0 2 0 2 0 C 6 C 0 D 0 D 0 4 8 4 0 2 0 2 0 C 0 6 0 8 8 2 0 4 0 6 0 2 2 D 0 4 0 8 0 C C D 0 8 0 6 0 2 2 D 0 4 0 8 0 2 2 D 0 4 0 6 0 C C 2 0 8 0 6 0 C C D 0 4 0 8 0 2 2 0 0 D 0 D 0 4 2 4 0 0 0 6 0 C 8 C 0 2 0 2 0 8 6 8 0 0 0 D 0 C 8 C 0 2 0 4 0 6 C 6 0 0 0 2 0 D 4 D 0 C 0 6 0 8 2 8 0 0 0 6 0 C D C 0 8 0 4 0 D C 6 0 8 D C 0 8 0 4 0 2 0 8 0 6 C D 0 4 8 2 0 D 0 4 0 6 0 C 0 2 8 6 0 C D 8 0 6 4 2 0 8 0 6 0 C D 8 0 6 0 2 0 8 0 4 0 D 0 0 0 0 0 0 0 0 0 C 
ANOTHER,( 4 0 0 8 ) 0 2 ( 6 0 0 8 ) 0 2 ( 4 0 0 8 ) 0 2 6 0 0 0 2 0 2 0 0 8 2 0 6 0 6 0 0 4 6 0 ( 6 0 0 2 ) 0 8 ( 4 0 0 2 ) 0 8 ( 6 0 0 2 ) 0 8 4 0 0 0 8 0 8 0 0 2 8 0 4 0 4 0 0 6 4 0 8 0 0 8 4 0 0 4 2 0 0 2 8 0 0 8 6 0 0 6 2 0 0 2 8 0 0 8 4 0 0 4 ( 8 0 0 8 ) 0 8 ( 4 0 0 4 ) 0 4 ( 2 0 0 2 ) 0 2 ( 8 0 0 8 ) 0 8 ( 6 0 0 6 ) 0 6 ( 2 0 0 2 ) 0 2 ( 8 0 0 8 ) 0 8 ( 4 0 0 4 ) 0 4 ( 4 0 0 2 ) 0 4 ( 6 0 0 2 ) 0 8 ( 4 0 0 2 ) 0 8 6 0 0 0 6 0 4 0 0 6 2 0 6 0 4 0 0 2 8 0 ( 6 0 0 8 ) 0 6 ( 4 0 0 8 ) 0 2 ( 6 0 0 8 ) 0 2 4 0 0 0 4 0 6 0 4 0 6 0 7 0 7 0 8 4 2 0 6 0 6 0 6 4 2 0 4 0 4 0 4 6 2 0 6 0 6 0 6 4 2 0 4 0 4 0 4 6 2 0 8 0 8 4 2 8 6 0 8 0 8 6 2 8 4 0 6 0 6 2 8 4 2 0 4 0 4 2 8 6 2 0 8 0 B 0 8 4 2 0 4 0 3 0 6 4 2 0 8 0 B 0 8 6 2 0 6 0 1 0 4 6 2 0 8 0 4 2 8 6 2 0 8 0 6 2 8 4 2 0 4 0 6 2 8 4 2 0 6 0 4 2 8 6 2 0 3 0 4 0 1 0 6 0 3 0 4 0 1 0 6 0 A 0 4 0 A 0 6 0 A 0 4 0 A 0 6 0 6 0 8 0 2 0 1 0 4 0 8 0 2 0 3 0 6 0 4 0 2 0 1 0 4 0 6 0 2 0 3 0 ( 4 0 0 8 ) 0 2 ( 6 0 0 8 ) 0 2 ( 4 0 0 8 ) 0 2 6 0 0 0 2 0 2 0 0 8 2 0 6 0 6 0 0 4 6 0 ( 6 0 0 2 ) 0 8 ( 4 0 0 2 ) 0 8 ( 6 0 0 2 ) 0 8 4 0 0 0 8 0 8 0 0 2 8 0 4 0 4 0 0 6 4 0 8 4 0 6 2 0 8 4 2 4 2 4 2 4 2 0 ( 8 0 0 4 ) 0 2 ( 8 0 0 6 ) 0 2 3 0 3 0 0 B 0 0 1 
