label,text
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 B 0 6 0 0 0 4 0 0 0 6 0 0 0 4 0 0 0 D 0 0 0 C 0 0 0 D 0 0 0 C 0 0 0 L 0 0 0 E 0 0 0 L 0 0 0 E 0 0 0 D 0 0 0 C 0 0 0 D 0 0 0 C 0 0 0 B 0 0 0 A 0 0 0 B 0 0 0 A 0 0 0 D 0 4 0 2 0 0 0 I 0 0 0 H 0 0 0 C 0 6 0 2 0 0 0 H 0 0 0 I 0 0 0 6 0 4 0 2 0 6 0 4 0 D 0 C 0 6 0 6 0 4 0 4 0 6 0 4 0 C 0 D 0 8 0 2 0 0 0 0 0 A 0 B 0 2 0 0 0 C 0 C 0 D 0 D 0 4 0 6 0 6 0 4 0 8 0 2 0 2 0 2 0 B 0 A 0 B 0 2 0 C 0 D 0 8 0 8 0 4 0 6 0 2 0 2 0 C 0 2 0 4 0 4 0 D 0 2 0 6 0 6 0 M 0 4 0 6 6 6 0 A 0 B 0 C C C 0 M 0 6 0 4 4 4 0 C 0 D 0 6 0 B 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 B 0 6 0 4 4 4 0 6 6 6 0 4 4 4 0 D D D 0 C C C 0 D D D 0 C C C 0 0 0 L 0 2 0 E 0 2 0 L 0 8 0 E 0 D D D 0 4 4 4 0 6 6 6 0 C C C 0 0 0 E 0 1 0 3 0 L 0 M 0 0 0 B 0 0 0 D 4 6 4 2 4 0 0 L 0 I 0 M 0 0 0 C 6 4 6 2 6 0 0 E 0 H 0 M 0 0 0 6 6 4 4 C C 6 0 4 0 D 0 C 0 3 0 6 0 4 0 4 0 6 0 4 0 E 0 D 0 8 0 2 0 0 0 0 0 A 0 B 0 2 0 6 0 C 0 E 0 D 0 L 0 4 0 6 0 6 0 4 0 8 0 2 0 2 0 2 0 H 0 A 0 I 0 2 0 C 0 D 0 8 8 8 0 4 0 6 0 2 2 2 0 C 0 2 0 4 4 4 0 D 0 2 0 6 6 6 0 M 0 4 0 6 6 6 0 A 0 B 0 C C C 0 M 0 6 0 4 4 4 0 [ C 0 C 0 C 0 D 0 D 0 D 0 6 0 6 0 6 0 ] B 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 B 2 6 0 4 4 4 0 6 6 6 0 4 4 4 0 M C D 0 M D C 0 B 2 6 0 B 2 4 0 L 2 C 0 E 2 D 0 L 4 6 0 E 6 D D D 0 I 0 4 2 6 0 6 2 4 0 C C E 0 0 E C 2 1 6 3 D L 0 M 8 D 0 B 0 0 0 D 4 6 4 2 4 0 0 L 4 I C M 0 E C L 6 4 6 2 6 6 0 E 0 H D M C D 4 6 6 4 4 2 2 6 0 4 0 H 0 I 0 3 0 6 0 1 2 C D E 0 4 0 E 0 D 0 2 8 E 0 0 0 D 2 3 0 1 0 B 0 6 0 C 0 E 0 D 0 L 0 4 2 6 0 6 2 4 0 8 2 B 0 2 0 2 0 H 0 A 0 I 8 2 0 E 0 L 0 8 C D 0 I 0 H 0 2 2 2 0 C 0 2 0 I 4 4 0 D D 2 0 H 6 6 0 M D 4 0 3 6 6 0 A J B 0 H C C 0 M 9 6 0 7 4 4 0 [ C 0 C 0 C 0 D 0 D 0 D 0 6 0 6 0 6 0 ] B 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 6 0 2 0 0 0 6 0 0 0 6 0 0 0 4 0 2 0 8 0 0 0 8 0 6 0 6 0 4 0 2 0 6 0 2 0 0 0 6 0 0 0 6 0 0 0 4 0 8 0 2 0 6 0 0 0 6 0 0 0 4 0 8 0 2 0 8 0 4 0 0 0 4 0 0 0 6 0 2 0 8 0 4 0 6 0 0 0 6 0 0 0 4 0 2 0 8 0 6 0 4 0 0 0 2 0 0 0 8 0 8 0 8 0 8 0 6 0 0 0 6 0 0 0 4 0 0 0 4 0 0 0 2 0 0 0 2 0 0 0 8 0 6 0 2 0 0 0 8 0 0 0 8 0 0 0 4 0 0 0 4 0 0 0 2 0 8 0 6 0 2 0 8 0 0 0 8 0 0 0 4 0 4 0 4 0 0 0 6 0 6 0 6 0 0 0 8 0 8 0 2 0 0 0 8 0 2 0 8 0 0 0 6 0 6 0 6 0 0 0 4 0 4 0 4 0 0 0 8 0 2 0 6 0 0 0 4 0 2 0 8 0 6 0 4 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 8 0 6 0 4 4 4 0 6 6 6 0 4 0 2 0 6 0 2 0 8 0 8 0 2 0 2 0 6 0 8 0 2 0 4 0 6 6 6 0 4 4 4 0 6 0 8 0 4 0 8 0 2 0 6 8 6 0 4 0 8 0 2 6 2 0 8 0 4 0 2 8 2 0 4 0 6 0 2 0 4 0 2 0 8 0 6 4 6 0 2 0 8 0 4 2 4 0 6 0 2 0 8 4 8 0 2 0 6 0 4 2 8 6 2 0 8 0 4 0 2 0 8 0 6 0 4 0 8 2 8 0 4 0 2 0 8 0 6 0 2 8 2 0 6 4 2 0 8 0 6 0 4 0 8 0 2 0 6 0 4 2 4 0 6 0 2 0 8 0 4 0 2 0 8 6 2 0 8 0 4 4 4 0 2 0 8 0 6 6 4 4 8 8 2 2 6 0 4 0 2 0 6 0 2 0 8 0 4 2 4 0 6 6 6 0 2 0 8 0 4 4 2 2 8 8 6 6 4 0 2 0 6 2 8 0 4 0 6 0 8 2 8 0 6 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 8 6 2 8 4 0 6 2 8 0 4 2 8 0 6 4 2 8 6 2 8 0 4 6 6 2 8 4 2 0 8 6 2 8 4 2 4 0 6 2 2 0 4 2 2 0 0 B 0 A 0 4 6 2 8 4 2 8 ( 6 0 0 2 ) 0 0 8 4 2 8 ( 6 0 0 4 ) 0 0 8 0 2 6 8 2 4 6 8 8 2 2 4 8 2 6 8 2 4 6 ( 2 0 0 8 ) 0 0 4 2 8 6 ( 2 0 0 8 ) 0 0 4 0 2 8 6 2 8 4 2 2 8 8 6 4 8 2 6 0 4 0 2 8 6 0 4 0 8 0 2 6 8 0 2 0 4 6 2 8 4 6 8 0 2 4 6 0 2 0 8 0 4 2 8 6 2 0 8 0 4 2 4 0 6 0 2 2 8 8 4 4 2 2 8 0 6 4 8 0 2 0 6 8 2 4 6 0 2 0 4 2 8 6 2 0 8 0 6 0 4 2 8 0 6 0 4 2 4 0 6 2 6 0 4 8 2 6 8 0 2 0 4 8 2 6 8 0 2 0 4 0 6 2 6 0 4 0 2 8 6 0 2 8 4 2 8 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 C 0 C 0 C 0 0 0 6 0 0 0 6 0 0 0 2 0 0 0 2 0 0 0 D 0 0 0 D 0 0 0 8 0 8 0 8 0 0 0 4 0 0 0 4 0 0 0 D 0 C 0 C 0 6 0 0 0 0 0 0 0 8 0 0 0 8 0 0 0 2 0 4 0 8 0 0 0 2 0 0 0 2 0 0 0 D 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 6 0 C 0 2 0 0 0 8 0 8 0 8 0 0 0 6 0 0 0 C 0 0 0 D 0 0 0 4 0 0 0 8 0 0 0 2 0 0 0 D 0 4 0 6 0 C 0 2 0 0 0 2 0 0 0 8 0 0 0 8 0 0 0 6 0 6 0 6 0 0 0 4 0 0 0 4 0 0 0 D 0 D 0 0 0 0 0 2 0 0 0 2 0 0 0 8 0 0 0 4 0 0 0 D 0 0 0 C 0 0 0 6 0 6 0 0 0 0 0 8 0 0 0 D 0 0 0 C 0 0 0 8 0 0 0 4 0 0 0 2 0 0 0 8 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 C 0 6 2 6 0 0 0 4 0 2 0 8 0 6 0 2 0 8 4 2 0 0 0 C 0 6 0 6 0 0 0 4 0 D 2 D 0 0 0 4 0 2 0 8 0 6 0 2 0 D 4 D 0 2 0 0 0 8 0 8 0 4 2 C 0 6 0 6 0 8 0 0 0 2 0 0 0 C 6 2 0 8 0 8 0 4 0 0 0 D 0 D 0 C 6 8 0 2 0 2 0 4 0 0 0 6 0 0 0 C 0 D 0 8 0 0 0 6 2 D 0 4 0 0 0 8 C D 0 8 0 0 0 6 2 8 0 4 0 0 0 2 C 6 0 8 0 8 0 D C 8 0 2 0 0 0 6 4 2 0 C 0 0 0 8 4 6 0 8 0 8 0 D 0 0 0 C 0 6 0 4 0 2 8 2 0 C 0 6 0 6 0 2 0 2 0 D 0 4 8 4 0 0 0 2 0 C 6 C 0 0 0 D 0 2 8 2 0 6 0 4 0 4 0 2 0 2 0 C 0 6 8 6 0 0 0 C 0 D 8 D 0 2 0 8 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 C 6 2 8 4 2 8 6 C D 4 8 0 2 0 6 8 2 C 6 0 4 0 D 2 8 4 2 0 C 0 0 6 8 D C 8 4 2 8 6 C D 4 0 2 0 8 6 C 8 4 2 8 6 4 8 2 D 4 0 6 0 8 2 C 6 4 0 D 0 2 2 8 8 4 2 C 0 6 8 2 C 6 4 8 0 2 D 4 2 8 0 6 0 C D 2 8 4 0 6 0 C C D D 8 6 2 8 4 0 2 0 C 0 0 0 6 6 8 8 D 0 C 0 8 8 4 4 D 0 C 0 6 6 4 4 2 0 8 0 6 6 2 2 8 8 4 4 D D C C 6 0 8 0 2 2 C C 6 0 4 0 8 8 2 2 D D 4 4 6 6 0 0 8 0 2 0 C 6 4 D 2 8 4 0 D C 2 8 6 2 8 0 4 2 C 0 6 2 D 0 4 2 8 6 C D 2 8 4 2 C 6 8 D 2 0 8 4 2 C 6 4 D 0 2 8 4 0 2 C 6 0 8 D C 8 2 6 8 2 C 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 8 0 0 0 0 0 8 0 8 0 0 0 0 0 6 0 6 0 0 0 0 0 4 0 4 0 0 0 0 0 6 0 4 0 6 0 4 0 8 0 2 0 8 0 2 0 6 0 4 0 6 0 4 0 8 0 2 0 8 0 2 0 6 0 6 0 6 0 0 0 4 0 4 0 6 0 6 0 4 0 4 0 4 0 0 0 6 0 0 0 4 0 2 0 6 0 0 0 4 0 2 0 4 0 0 0 6 0 2 0 4 0 0 0 6 0 2 0 6 0 0 0 4 4 4 0 8 0 0 0 8 0 0 0 6 0 0 0 6 0 0 0 4 0 0 0 4 0 0 0 2 0 0 0 2 8 2 0 6 0 0 0 6 0 0 0 4 0 0 0 4 0 0 0 2 0 0 0 2 0 0 0 6 6 2 0 0 0 0 0 8 0 8 0 0 0 0 0 4 0 2 0 6 0 2 0 4 0 2 0 6 0 2 0 8 0 4 0 2 0 6 0 8 0 4 0 2 0 6 0 8 0 8 0 4 0 4 0 2 0 2 0 6 0 6 0 8 0 4 0 2 0 6 0 8 0 4 0 2 0 6 0 8 0 8 0 0 0 0 0 2 0 2 0 0 0 0 0 6 0 6 0 0 0 0 0 4 0 4 0 0 0 0 0 6 0 4 0 6 0 4 0 8 0 2 0 8 0 2 0 8 0 0 0 8 0 8 0 2 0 0 0 2 0 2 0 4 0 4 0 6 0 6 0 4 0 4 0 6 0 4 0 8 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 8 0 4 4 4 0 8 0 8 0 4 4 4 0 4 0 4 0 2 2 2 0 4 0 4 0 6 6 6 0 6 0 4 0 6 4 2 0 8 0 2 0 8 4 2 0 6 0 4 0 6 4 2 0 8 0 2 0 8 4 2 0 ( 6 0 0 6 ) 0 6 0 0 6 0 4 4 4 0 4 6 2 0 ( 4 0 0 4 ) 0 4 0 0 4 0 6 6 6 0 6 4 2 0 ( 6 0 0 6 ) 0 6 0 0 6 0 8 8 8 0 8 6 2 0 ( 4 0 0 4 ) 0 4 0 0 4 0 8 8 8 0 8 4 2 0 8 8 8 0 2 2 2 0 ( 6 0 0 6 ) 0 6 0 0 0 0 6 0 6 0 4 0 4 0 2 0 0 0 2 8 2 0 6 0 6 0 4 0 4 0 ( 4 0 0 4 ) 0 4 0 0 0 0 2 0 0 0 2 0 2 0 B B 2 0 0 0 0 0 8 0 8 0 0 0 0 0 4 4 4 0 6 0 2 0 4 4 4 0 6 0 2 0 8 4 2 0 6 0 8 0 4 2 6 0 8 0 4 0 2 6 8 0 4 0 2 0 6 8 4 0 2 0 6 0 8 4 2 0 6 0 8 0 4 2 6 0 8 0 4 0 8 0 8 0 0 0 0 0 2 0 2 0 0 0 0 0 6 6 6 0 4 4 4 0 6 4 6 4 6 4 6 0 4 4 2 0 6 6 2 0 8 8 4 0 2 2 6 0 8 0 0 0 2 0 2 0 0 0 0 0 2 0 2 0 4 0 4 0 6 6 6 0 4 4 4 0 6 0 4 0 A 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 6 2 6 ( 4 2 4 0 ) 2 0 8 4 2 4 ( 6 2 6 0 ) 2 0 4 6 4 2 ( 8 2 8 0 ) 2 0 6 4 6 2 ( 8 2 8 0 ) 2 0 4 4 4 6 8 2 4 0 8 8 8 4 6 4 2 0 6 6 6 2 6 4 2 0 2 2 2 4 8 4 2 0 6 4 6 4 8 2 8 2 6 4 2 4 6 2 6 4 2 4 2 8 6 2 6 2 6 4 2 4 2 8 6 2 8 4 8 4 2 4 2 4 6 2 6 2 8 4 6 2 8 4 2 4 8 4 2 4 6 4 2 8 6 2 6 4 2 4 2 4 6 2 6 2 8 4 8 4 6 8 6 8 2 4 2 4 6 2 6 2 8 4 2 4 8 4 2 4 6 2 6 2 8 4 8 4 6 4 6 4 8 4 2 4 6 2 6 8 2 4 2 4 B B B 0 8 0 8 0 4 6 2 0 0 0 0 0 6 4 6 4 8 2 8 2 6 4 2 4 6 2 6 4 2 4 2 8 6 2 6 2 6 4 2 4 2 8 6 2 8 4 8 4 2 4 2 4 6 2 6 2 8 4 6 2 8 4 2 4 8 4 2 4 6 4 2 8 6 2 6 4 2 4 2 4 6 2 6 2 8 4 8 4 6 8 6 8 2 4 2 4 6 2 6 2 8 4 2 4 8 4 2 4 6 2 6 2 8 4 8 4 6 4 6 4 8 4 2 4 6 2 6 8 2 4 2 4 8 2 6 2 8 4 2 4 2 8 6 2 6 2 8 4 2 4 2 8 6 2 8 4 2 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 8 0 0 0 0 0 4 0 4 0 0 0 0 0 2 0 2 0 0 0 0 0 6 0 6 0 0 0 0 0 C 0 D 0 C 0 D 0 8 0 2 0 8 0 2 0 4 0 6 0 4 0 6 0 D 0 2 0 D 0 2 0 C 0 D 0 C 0 0 0 D 0 2 0 D 0 0 0 4 0 2 0 4 0 0 0 6 0 2 0 6 0 0 0 8 0 D 0 8 0 0 0 C 0 8 0 C 0 0 0 D 0 4 0 D 0 0 0 C 0 6 0 2 0 2 0 D 0 0 0 D 0 0 0 C 0 0 0 C 0 0 0 2 0 0 0 2 0 0 0 4 0 0 0 4 0 0 0 8 0 8 0 D 0 2 0 4 0 2 0 C 0 D 0 2 0 0 0 6 0 0 0 C D C 0 0 0 0 0 A 0 A 0 0 0 0 0 4 0 6 0 C 0 D 0 8 0 2 0 4 0 6 0 2 0 8 0 4 0 6 0 C 0 D 0 2 0 8 0 6 0 D 0 4 0 C 0 6 0 2 0 4 0 2 0 8 0 8 0 C 0 2 0 8 0 8 0 D 0 2 0 C 0 C 0 4 0 4 0 2 0 2 0 6 0 6 0 D 0 D 0 8 0 8 0 4 0 6 0 C 0 2 0 D 0 D 0 4 0 4 0 8 0 2 0 4 0 2 0 D 0 4 0 2 0 8 0 6 0 2 0 4 0 2 0 8 0 8 0 6 0 6 0 C 0 D 0 4 0 2 0 6 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 C 0 6 0 6 0 8 8 D 0 4 0 4 0 8 2 8 0 C 0 4 0 8 2 8 0 D 0 6 0 4 0 2 0 8 D 6 0 6 0 2 0 8 C 4 0 6 0 C 0 4 0 D 0 2 0 2 0 D 2 D 0 C ( 0 C ) 0 C 0 2 2 0 6 0 8 2 0 4 4 0 D ( 0 D ) 0 D 0 2 2 0 4 0 8 2 0 6 6 0 8 ( 0 C ) 0 D 0 2 2 0 6 0 C C 0 6 4 0 8 ( 0 D ) 0 C 0 2 2 0 4 0 D D 0 4 6 0 8 0 4 0 2 0 6 0 8 ( 0 8 ) 0 8 0 0 2 0 6 0 4 0 D 0 2 0 4 0 0 0 D 8 6 0 4 0 2 0 C 0 6 0 D ( 0 D ) 0 D 0 0 8 0 C 0 D 0 C 0 D 0 8 4 2 0 C D 8 0 A 0 A 0 0 0 0 0 C 4 C 0 6 0 2 0 D 6 D 0 4 0 C 0 6 8 6 0 4 0 2 0 4 8 4 0 6 0 2 0 8 C 2 0 4 0 6 0 8 D 2 0 6 0 4 0 8 8 8 0 C 0 D 0 8 6 2 D C 2 4 6 2 0 0 0 2 0 2 0 8 0 4 0 2 C C 0 8 0 6 0 2 D D 0 8 0 4 0 8 0 4 0 0 8 4 C 0 D D 0 0 8 6 D 0 C C 0 0 8 0 2 0 D 0 C 0 2 0 4 0 D D 0 0 C 0 6 0 4 0 2 0 8 0 6 0 C 0 2 4 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 C D 4 6 2 0 2 2 6 4 D C 2 0 D D C 2 4 6 C 0 2 4 D 2 8 C 2 0 8 D C 8 4 6 2 0 8 C 2 4 6 8 D 0 2 D C 6 8 6 4 0 C D 8 6 4 8 2 0 8 D C 6 D 6 4 2 C 6 2 8 4 6 2 0 D 8 6 C 2 4 6 2 8 C 2 8 D 2 6 2 8 C D C 4 8 6 2 6 C D 4 2 8 D 2 6 4 2 C 6 2 8 C 2 4 2 C 8 2 6 2 D 8 2 C 6 2 D 6 8 C 4 C 6 2 6 4 2 8 D 2 6 C 2 4 6 2 8 4 C 2 8 C 6 2 6 8 D C 2 8 6 2 6 4 8 C D C 2 8 6 4 C 2 D 8 B B M 0 8 0 2 0 M M B 0 0 0 0 0 8 C D 4 C 4 6 2 D 4 2 8 6 4 2 0 C 8 4 D 2 6 4 2 8 D 2 8 C 2 4 2 8 D C D 6 8 4 2 4 D C 6 2 8 C 2 4 6 2 D 4 2 8 D 2 6 2 D 8 2 4 2 C 8 2 D 4 2 C 4 8 D 6 D 4 2 4 6 2 8 C 2 4 D 2 6 4 2 8 6 D 2 8 D 4 2 4 8 C D 2 8 4 2 4 6 8 D C D 2 8 4 6 D 2 C 8 2 6 4 2 C D 6 8 C 2 4 D 2 6 4 2 8 D C 2 4 8 2 6 C 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 8 0 4 0 6 0 8 0 6 0 4 0 2 0 8 0 2 0 4 0 6 0 2 0 6 0 4 0 8 0 B 0 0 0 2 0 2 0 B 0 0 0 8 0 8 0 A 0 0 0 4 0 4 0 A 0 0 0 6 0 6 0 0 0 2 0 8 0 2 0 0 0 6 0 4 0 6 0 0 0 2 0 8 0 4 0 0 0 6 0 2 0 8 0 4 0 0 0 4 0 0 0 6 0 0 0 6 0 0 0 8 0 0 0 8 0 0 0 0 0 2 0 6 0 4 0 6 0 0 0 0 0 6 0 4 0 0 0 4 0 4 0 8 0 0 0 2 0 0 0 6 0 4 0 8 0 2 0 6 0 0 0 0 4 4 4 4 0 0 0 8 0 2 0 6 0 0 0 6 0 0 0 A 0 0 0 0 0 0 0 4 0 6 0 0 0 6 0 2 0 6 0 4 0 8 0 2 0 8 0 0 0 8 0 4 0 6 0 0 0 A 0 4 0 6 0 0 0 6 0 2 0 6 0 4 0 8 0 2 0 0 0 2 2 2 0 6 0 0 0 2 0 A 0 4 0 2 0 0 0 2 0 4 0 8 0 2 0 6 0 8 0 6 0 0 0 2 0 6 0 4 0 B 0 B 0 4 0 2 0 0 0 2 0 4 0 8 0 2 0 6 0 4 0 0 0 2 2 2 0 8 0 0 0 6 6 6 0 0 0 0 0 4 0 4 0 0 0 0 0 6 0 6 0 0 0 0 0 8 0 8 0 6 0 2 0 8 0 4 0 0 0 0 0 2 0 2 0 0 0 0 0 6 0 6 0 4 0 8 0 2 0 6 0 4 
ANOTHER,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 8 2 6 0 4 0 0 0 2 4 6 0 2 0 0 0 8 4 2 0 8 0 0 0 6 4 6 0 A 0 4 0 6 0 4 0 A 0 6 0 4 0 6 0 A 0 8 0 2 0 8 0 B 0 0 0 2 2 2 0 0 4 6 4 8 0 A 0 6 0 4 0 8 0 2 0 0 6 4 6 2 0 A 0 4 0 8 0 2 0 6 0 0 2 6 4 8 0 A 0 4 0 1 0 6 0 3 0 0 8 2 4 6 0 A 0 9 0 9 0 4 0 6 0 2 0 0 0 6 4 6 0 8 0 0 0 2 6 2 0 4 0 8 2 6 4 6 0 8 0 2 0 4 2 0 0 6 2 6 0 4 4 4 4 8 0 0 0 2 0 3 0 4 2 4 2 4 8 2 6 0 0 0 0 0 0 0 0 B 0 3 0 0 0 4 0 8 0 2 0 8 0 2 0 B 0 1 0 0 0 6 0 2 0 8 0 2 8 4 6 1 0 7 0 0 0 2 0 6 0 4 0 8 0 2 0 6 0 4 8 2 0 B 0 2 0 8 0 2 0 3 0 9 0 7 0 2 0 8 0 4 0 0 4 6 0 0 6 4 0 1 0 6 0 3 0 8 0 0 8 6 8 6 8 0 0 B 0 A 0 B 0 8 0 2 0 3 0 7 0 4 0 4 8 2 6 6 0 6 0 6 2 8 4 4 0 8 0 0 2 8 0 B 0 2 0 0 8 2 0 B 0 2 0 8 0 2 0 8 0 4 0 6 0 4 0 6 0 4 0 4 0 8 0 2 0 6 0 6 0 2 0 8 0 4 0 6 0 2 8 4 6 2 
MANIAC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ( 2 0 0 2 ) 0 8 ( 0 6 0 0 ) 2 8 ( 4 0 0 4 ) 0 6 ( 0 8 0 0 ) 2 6 ( 8 0 0 8 ) 0 6 ( 0 8 0 0 ) 2 6 ( 2 0 0 2 ) 0 8 ( 0 2 0 0 ) 6 4 ( 2 0 0 2 ) 0 8 ( 0 6 0 0 ) 2 8 ( 4 0 0 4 ) 0 6 ( 0 8 0 0 ) 2 6 ( 8 0 0 8 ) 0 6 ( 0 8 0 0 ) 2 6 2 0 0 0 0 0 2 0 6 0 6 0 4 0 6 0 6 0 6 0 2 0 6 0 4 0 4 0 2 0 4 0 8 0 8 0 2 6 4 6 2 0 2 8 4 0 6 0 2 0 8 0 4 0 6 0 2 2 8 0 4 4 6 0 8 0 4 0 6 0 2 0 8 0 2 6 0 0 4 0 6 0 2 8 4 0 0 0 2 8 4 6 2 0 8 0 4 0 8 0 2 0 6 0 2 4 8 2 6 0 0 0 4 8 2 0 2 0 B 0 2 0 0 0 6 0 6 4 0 0 0 0 0 0 0 0 8 4 8 6 8 4 8 6 2 4 2 6 2 4 2 6 8 4 8 6 8 4 8 6 2 4 2 6 2 4 2 6 4 8 2 6 4 2 8 6 6 2 8 4 6 8 2 4 8 0 8 2 6 6 6 0 4 0 4 8 0 0 B 0 8 2 6 4 8 4 6 2 2 6 4 8 4 6 2 8 8 2 6 4 8 4 6 2 2 6 4 8 4 6 2 8 2 0 3 0 2 0 1 0 3 0 1 0 8 8 8 0 4 8 2 6 4 4 4 0 2 0 2 8 4 4 4 0 ( 2 0 0 2 ) 0 8 ( 0 6 0 0 ) 2 8 ( 4 0 0 4 ) 0 6 ( 0 8 0 0 ) 2 6 ( 8 0 0 8 ) 0 6 ( 0 8 0 0 ) 2 6 ( 2 0 0 2 ) 0 8 ( 0 2 0 0 ) 6 4 ( 2 0 0 2 ) 0 8 ( 0 6 0 0 ) 2 8 ( 4 0 0 4 ) 0 6 ( 0 8 0 0 ) 2 6 ( 8 0 0 8 0 0 6 4 0 2 0 0 ) 8 0 4 
BASIC,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 D 0 4 0 0 0 6 0 C 0 2 0 8 0 8 0 D 0 8 0 6 0 6 0 C 0 8 0 0 0 4 0 4 0 A 0 0 0 D 0 2 0 B 0 8 0 4 0 6 0 2 0 8 0 0 0 0 0 0 0 0 0 2 0 2 0 2 0 6 0 4 0 D 0 2 0 0 0 6 0 6 0 6 0 C 0 8 0 4 0 6 0 0 0 2 0 8 0 4 0 0 0 D 0 2 0 6 0 C 0 C 0 2 0 2 0 4 0 8 0 2 0 6 0 C 0 0 0 0 0 8 0 4 0 0 0 0 0 D 0 2 0 6 0 8 0 2 0 C 0 C 0 8 0 A 0 6 0 4 0 0 0 2 0 8 0 6 0 0 0 4 0 D 0 2 0 6 0 4 0 D 0 0 0 0 0 2 0 6 0 6 0 0 0 C 0 2 0 4 0 2 0 8 0 6 0 6 0 0 0 2 0 D 0 4 0 D 0 2 0 6 0 C 0 0 0 8 0 2 0 8 0 2 0 D 0 4 0 0 0 B 0 B 0 2 0 0 0 0 0 D 0 4 0 6 0 0 0 C 0 2 0 C 0 2 0 8 0 6 0 6 0 0 0 2 0 D 0 2 0 D 0 4 0 8 0 8 0 0 0 2 0 6 0 C 0 2 0 4 0 6 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 D 0 C 0 6 0 0 0 4 0 D 0 2 0 8 0 8 0 2 0 6 0 4 0 4 0 8 0 2 0 0 0 D 0 2 0 B 0 0 0 C 0 8 0 B 0 2 0 2 0 8 0 2 0 D 
